intensityDif,speaker,Word,precedingPhone,followingPhone,stressStatus,wordFrequency,grupo,sexo
4.79348358464067,002cdmxm32lic,COMPUTADORAS,baja,media,stressed,1.47712125471966,CDMXINSITU,MASCULINO
7.04862128588866,002cdmxm32lic,REDES,media,media,unstressed,1.60205999132796,CDMXINSITU,MASCULINO
5.51952903862791,002cdmxm32lic,MEDIO,media,alta,unstressed,2.23044892137827,CDMXINSITU,MASCULINO
11.3279943455888,002cdmxm32lic,DEDICARME,media,alta,unstressed,1,CDMXINSITU,MASCULINO
11.8508441757281,002cdmxm32lic,ESTUDIAR,alta,alta,stressed,2.38021124171161,CDMXINSITU,MASCULINO
12.6792940425948,002cdmxm32lic,CAPACIDAD,alta,baja,stressed,1.84509804001426,CDMXINSITU,MASCULINO
3.01051896715974,002cdmxm32lic,TODOS,media,media,unstressed,3.11058971029925,CDMXINSITU,MASCULINO
1.72478165126026,002cdmxm32lic,TODO,media,media,unstressed,3.39269695325967,CDMXINSITU,MASCULINO
1.23920454883725,002cdmxm32lic,POD2A,media,alta,stressed,2.07918124604763,CDMXINSITU,MASCULINO
12.3755322693414,002cdmxm32lic,AUDICIONES,alta,alta,unstressed,1,CDMXINSITU,MASCULINO
4.33107883695739,002cdmxm32lic,AUDICI5N,alta,alta,unstressed,1.84509804001426,CDMXINSITU,MASCULINO
2.69128282661511,002cdmxm32lic,QUED4,media,media,stressed,2.49136169383427,CDMXINSITU,MASCULINO
13.3640322202019,002cdmxm32lic,AUDICI5N,alta,alta,unstressed,1.84509804001426,CDMXINSITU,MASCULINO
6.09334796411051,002cdmxm32lic,QUED4,media,media,stressed,2.49136169383427,CDMXINSITU,MASCULINO
9.27837974554578,002cdmxm32lic,AUDICI5N,alta,alta,unstressed,1.84509804001426,CDMXINSITU,MASCULINO
6.89486412898826,002cdmxm32lic,QUED4,media,media,stressed,2.49136169383427,CDMXINSITU,MASCULINO
14.8458591716065,002cdmxm32lic,UNIVERSIDAD,alta,baja,stressed,2.46239799789896,CDMXINSITU,MASCULINO
6.34314436889912,002cdmxm32lic,TEMPORADA,baja,baja,unstressed,1.84509804001426,CDMXINSITU,MASCULINO
2.49935215914884,002cdmxm32lic,PIDO,alta,media,unstressed,1.60205999132796,CDMXINSITU,MASCULINO
4.5512729497615,002cdmxm32lic,TODO,media,media,unstressed,3.39269695325967,CDMXINSITU,MASCULINO
10.604423867558,002cdmxm32lic,PUBLICIDAD,alta,baja,stressed,1.47712125471966,CDMXINSITU,MASCULINO
19.6281860332355,002cdmxm32lic,PUBLICIDAD,baja,alta,unstressed,1.47712125471966,CDMXINSITU,MASCULINO
15.8218448472136,002cdmxm32lic,VIDEO,alta,media,stressed,1.47712125471966,CDMXINSITU,MASCULINO
7.84270267654713,002cdmxm32lic,UNIVERSIDAD,alta,baja,stressed,2.46239799789896,CDMXINSITU,MASCULINO
5.33949923649997,002cdmxm32lic,UNIVERSIDAD,alta,baja,stressed,2.46239799789896,CDMXINSITU,MASCULINO
1.06468622801349,002cdmxm32lic,TODO,media,media,unstressed,3.39269695325967,CDMXINSITU,MASCULINO
7.98157545955721,002cdmxm32lic,MEDIO,media,alta,unstressed,2.23044892137827,CDMXINSITU,MASCULINO
19.2951234125809,002cdmxm32lic,MEDIO,media,alta,unstressed,2.23044892137827,CDMXINSITU,MASCULINO
3.63910759156343,002cdmxm32lic,RESERVADOS,baja,media,unstressed,1.30102999566398,CDMXINSITU,MASCULINO
1.36707665677008,002cdmxm32lic,NADA,baja,baja,unstressed,3.01703333929878,CDMXINSITU,MASCULINO
5.38798053903324,002cdmxm32lic,USTEDES,media,media,unstressed,1.90308998699194,CDMXINSITU,MASCULINO
0.69101438478495,002cdmxm32lic,PIDO,alta,media,unstressed,1.60205999132796,CDMXINSITU,MASCULINO
5.70189449783381,002cdmxm32lic,PROMEDIO,media,alta,unstressed,2.04139268515823,CDMXINSITU,MASCULINO
4.14100573996289,002cdmxm32lic,SEGUIDAS,alta,baja,unstressed,1.30102999566398,CDMXINSITU,MASCULINO
7.39607946560074,002cdmxm32lic,LLEVADO,baja,media,unstressed,1.30102999566398,CDMXINSITU,MASCULINO
8.2588768995328,002cdmxm32lic,MORDIDA,alta,baja,unstressed,1.60205999132796,CDMXINSITU,MASCULINO
9.01003902349569,002cdmxm32lic,MORDIDA,alta,baja,unstressed,1.60205999132796,CDMXINSITU,MASCULINO
10.7733916046315,002cdmxm32lic,DISTRIBU2DA,alta,baja,unstressed,1,CDMXINSITU,MASCULINO
13.9813396225672,002cdmxm32lic,PIDI5,alta,alta,stressed,1.69897000433602,CDMXINSITU,MASCULINO
11.041941573063,002cdmxm32lic,PIDI5,alta,alta,stressed,1.69897000433602,CDMXINSITU,MASCULINO
9.84747016625383,002cdmxm32lic,TRABAJADO,baja,media,unstressed,1.30102999566398,CDMXINSITU,MASCULINO
2.92578707576622,002cdmxm32lic,AGARRADO,baja,media,unstressed,1,CDMXINSITU,MASCULINO
6.10768079756924,002cdmxm32lic,CA2DO,alta,media,unstressed,1.60205999132796,CDMXINSITU,MASCULINO
5.31865149852324,002cdmxm32lic,TENIDO,alta,media,unstressed,1.95424250943932,CDMXINSITU,MASCULINO
2.54757011710655,002cdmxm32lic,MORDIDA,alta,baja,unstressed,1.60205999132796,CDMXINSITU,MASCULINO
1.03830886242667,002cdmxm32lic,LLEVADO,baja,media,unstressed,1.30102999566398,CDMXINSITU,MASCULINO
9.340780134639,002cdmxm32lic,DESNUDO,alta,media,unstressed,1,CDMXINSITU,MASCULINO
3.84818849729679,002cdmxm32lic,ESTADO,baja,media,unstressed,2.51851393987789,CDMXINSITU,MASCULINO
2.72116996639839,002cdmxm32lic,MEDIO,media,alta,unstressed,2.23044892137827,CDMXINSITU,MASCULINO
2.91305714026706,002cdmxm32lic,CUIDANDO,alta,baja,stressed,1,CDMXINSITU,MASCULINO
9.2011038442009,002cdmxm32lic,SIDA,alta,baja,unstressed,1,CDMXINSITU,MASCULINO
7.40002871240623,002cdmxm32lic,VARIADO,baja,media,unstressed,1.30102999566398,CDMXINSITU,MASCULINO
6.9976262249135,002cdmxm32lic,TODO,media,media,unstressed,3.39269695325967,CDMXINSITU,MASCULINO
7.11999534794995,002cdmxm32lic,AFICIONADO,baja,media,unstressed,1,CDMXINSITU,MASCULINO
1.19973109555512,002cdmxm32lic,TODO,media,media,unstressed,3.39269695325967,CDMXINSITU,MASCULINO
19.9418571416701,002cdmxm32lic,PARECIDA,alta,baja,unstressed,1.30102999566398,CDMXINSITU,MASCULINO
6.5825649478116,002cdmxm32lic,VIDA,alta,baja,unstressed,2.54406804435028,CDMXINSITU,MASCULINO
9.19906302550838,002cdmxm32lic,DE,media,media,stressed,4.30362797638389,CDMXINSITU,MASCULINO
2.91560757740903,003cdmxf23lic,LADO,baja,media,unstressed,2.25527250510331,CDMXINSITU,FEMENINO
3.36490307762033,003cdmxf23lic,RUIDO,alta,media,unstressed,1.47712125471966,CDMXINSITU,FEMENINO
1.00190435485746,003cdmxf23lic,PUEDAN,media,baja,unstressed,1.69897000433602,CDMXINSITU,FEMENINO
6.65447299845383,003cdmxf23lic,INCOMODE,media,media,unstressed,1,CDMXINSITU,FEMENINO
15.1569679986399,003cdmxf23lic,ADAPTADO,baja,baja,unstressed,1,CDMXINSITU,FEMENINO
