uniqueID,intensityDif,preceding_phone,Consonant,following_phone,grupo,sexo,Word,wordFrequency,stressStatus,wordPosition,pastParticiple,observableDip,stopBurst,formante,speaker,Status,stopMinInten,vowelMaxInten,startTime,endTime,midPoint,following_two_phone,Notes,Analyst,Date,minimumPitchSetting,Praat.Version,OS,wordFrequencyAbsolute
004-cdmx-m-31-lic-640.956751089071,4.983601557509431,alta,d,baja,CDMX-IN-SITU,MASCULINO,SEGURIDAD,2.204119982655925,stressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,68.4075608018381,72.39116235934753,640.9322386479142,640.9812635302276,640.9567510890708,d,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,16
004-cdmx-m-31-lic-653.472025449712,12.070801804662715,baja,d,baja,CDMX-IN-SITU,MASCULINO,LLAMADA,1,unstressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,undecided,57.04070371842365,68.11150552308636,653.4567051739895,653.4873457254353,653.4720254497124,sil,"Weakened vowel, weird voice quality but definite peak visible",mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,1
004-cdmx-m-31-lic-659.918528934782,1,media,d,media,CDMX-IN-SITU,MASCULINO,PUEDEN,2.230448921378274,unstressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,65.31493851185955,65.75152052984376,659.9018468567727,659.9352110127916,659.9185289347822,n,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,17
004-cdmx-m-31-lic-669.169450463156,2.9963409733980626,baja,d,baja,CDMX-IN-SITU,MASCULINO,NADA,3.0170333392987803,unstressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,undecided,73.12375945964278,75.12010043304085,669.1561728908626,669.1827280354491,669.169450463156,d,looks like the  is fused into the next preposition d if there is a dip its barely visible,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,104
004-cdmx-m-31-lic-670.010714014082,2.355694928090003,alta,d,baja,CDMX-IN-SITU,MASCULINO,SEGURIDAD,2.204119982655925,stressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,73.67998407543139,75.0356790035214,669.9967555406454,670.0246724875183,670.0107140140818,d,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,16
004-cdmx-m-31-lic-682.489406983083,1.7772058116113527,media,d,media,CDMX-IN-SITU,MASCULINO,TODO,3.392696953259666,unstressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,undecided,70.47267830242231,71.24988411403366,682.4618304867817,682.5169834793842,682.489406983083,sil,Not quite sure if he is saying todo here dip barely observable and a little creaky,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,247
004-cdmx-m-31-lic-697.228279475838,4.696811861168527,alta,d,baja,CDMX-IN-SITU,MASCULINO,ACTIVIDAD,1.4771212547196624,stressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,64.91546484218951,68.61227670335803,697.2175622022104,697.2389967494656,697.228279475838,d,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,3
004-cdmx-m-31-lic-700.524100210558,1,alta,d,baja,CDMX-IN-SITU,MASCULINO,ACTIVIDADES,1.6989700043360187,stressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,71.78504063415393,73.0791046369583,700.5091342241632,700.5390661969524,700.5241002105578,d,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,5
004-cdmx-m-31-lic-700.583964156136,1,baja,d,media,CDMX-IN-SITU,MASCULINO,ACTIVIDADES,1.6989700043360187,unstressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,67.34878587192725,73.0791046369583,700.5689981697415,700.5989301425305,700.5839641561361,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,5
004-cdmx-m-31-lic-704.777922028817,3.3654912193505027,alta,d,media,CDMX-IN-SITU,MASCULINO,SENTIDOS,1.3010299956639813,unstressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,undecided,59.540636123852074,61.90612734320258,704.7653982446446,704.7904458129884,704.7779220288165,s,Weakened vowel weird voice quality,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,2
004-cdmx-m-31-lic-708.304822391808,5.9514954438748475,alta,d,media,CDMX-IN-SITU,MASCULINO,OÍDO,1.6020599913279625,unstressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,63.2525589920013,68.20405443587615,708.2929066218018,708.3167381618151,708.3048223918084,sil,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,4
004-cdmx-m-31-lic-714.03121924153,5.5594780260817345,media,d,media,CDMX-IN-SITU,MASCULINO,TODO,3.392696953259666,unstressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,66.69471259685062,71.25419062293236,714.0056854486581,714.0567530344013,714.0312192415297,sp,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,247
004-cdmx-m-31-lic-716.228928500589,3.8394600391383165,baja,d,media,CDMX-IN-SITU,MASCULINO,CONCENTRADO,1,unstressed,medial,maybe,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,63.62789807206268,66.467358111201,716.2137745527491,716.2440824484296,716.2289285005893,sil,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,1
004-cdmx-m-31-lic-728.624122302178,7.911227909883365,baja,d,media,CDMX-IN-SITU,MASCULINO,LADO,2.255272505103306,unstressed,medial,maybe,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,69.23818385297217,76.14941176285554,728.5999481472899,728.6482964570658,728.6241223021779,sil,This one is like a listy intonation,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,18
004-cdmx-m-31-lic-734.003859392034,1.5150092794153238,alta,d,baja,CDMX-IN-SITU,MASCULINO,SEGURIDAD,2.204119982655925,stressed,medial,no,yes,hay,formantes_fuertes,004-cdmx-m-31-lic,valid,70.08431194906204,70.59932122847736,733.993395951858,734.0143228322089,734.0038593920335,d,Very hadt do see dip but I think its associated witht the faint release burst,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,16
004-cdmx-m-31-lic-743.867628283489,5.664603514256015,alta,d,media,CDMX-IN-SITU,MASCULINO,VIDEO,1.4771212547196624,stressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,67.76807352335284,72.43267703760885,743.8521135273664,743.8831430396108,743.8676282834886,o,barely visible,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,3
004-cdmx-m-31-lic-774.621272510738,1,media,d,media,CDMX-IN-SITU,MASCULINO,PUEDE,2.690196080028514,unstressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,80.25104898521319,80.60878632251985,774.6104482622804,774.6320967591951,774.6212725107378,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,49
004-cdmx-m-31-lic-805.366787978288,4.5468608707664515,media,d,media,CDMX-IN-SITU,MASCULINO,TODO,3.392696953259666,unstressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,77.4338665624698,80.98072743323625,805.3426138233999,805.3909621331759,805.3667879782879,e,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,247
004-cdmx-m-31-lic-810.191251503956,1,media,d,media,CDMX-IN-SITU,MASCULINO,PUEDO,2.414973347970818,unstressed,medial,no,elidida,hay,formantes_fuertes,004-cdmx-m-31-lic,valid,70.86342490670644,72.7036289865933,810.1807880637804,810.2017149441311,810.1912515039558,sil,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,26
004-cdmx-m-31-lic-818.482380938931,16.92475220394597,alta,d,baja,CDMX-IN-SITU,MASCULINO,CAPACIDAD,1.845098040014257,stressed,medial,no,yes,no_hay,weak_formants,004-cdmx-m-31-lic,valid,56.460378978405686,72.38513118235166,818.4589284006073,818.5058334772556,818.4823809389314,d,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,7
004-cdmx-m-31-lic-818.7153713037,13.3822831801141,baja,d,media,CDMX-IN-SITU,MASCULINO,CAPACIDAD,1.845098040014257,unstressed,final,no,yes,no_hay,no_formants,004-cdmx-m-31-lic,valid,60.002848002237556,72.38513118235166,818.6901147239664,818.7406278834338,818.7153713037001,n,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,7
004-cdmx-m-31-lic-824.622385368365,4.9262268947628485,alta,d,baja,CDMX-IN-SITU,MASCULINO,CIUDAD,3.1335389083702174,stressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,66.50541563835147,70.43164253311431,824.604799743274,824.6399709934557,824.6223853683648,d,Highly reduced,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,136
004-cdmx-m-31-lic-841.611330938953,11.523135192217467,media,d,media,CDMX-IN-SITU,MASCULINO,PROVEEDORES,1,stressed,medial,no,yes,no_hay,weak_formants,004-cdmx-m-31-lic,valid,67.61326188368797,78.13639707590544,841.5835487012454,841.6391131766595,841.6113309389525,r,Kind of sounds like a voiced fricative,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,1
004-cdmx-m-31-lic-849.301313833631,3.322439780800451,baja,d,media,CDMX-IN-SITU,MASCULINO,SIMULADOR,1.3010299956639813,stressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,72.09182244658936,74.41426222738981,849.2760572538969,849.3265704133643,849.3013138336305,r,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,2
004-cdmx-m-31-lic-855.978810129388,1,media,d,baja,CDMX-IN-SITU,MASCULINO,TODAS,2.591064607026499,unstressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,79.5783995117127,79.89420560378477,855.9582440573192,855.999376201457,855.9788101293882,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,39
004-cdmx-m-31-lic-860.108643123779,9.64502259738346,baja,d,media,CDMX-IN-SITU,MASCULINO,SIMULADOR,1.3010299956639813,stressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,73.25479808420513,81.8998206815886,860.0877162434282,860.1295700041298,860.1086431237791,r,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,2
004-cdmx-m-31-lic-861.177660053052,8.787213371318586,baja,d,media,CDMX-IN-SITU,MASCULINO,ADOPTARLAS,1,unstressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,71.61655401552224,79.40376738684083,861.1581764058286,861.197143700275,861.1776600530518,p,"weakened vowel, but clear peak",mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,1
004-cdmx-m-31-lic-867.015669702815,1.8276421039390698,media,d,media,CDMX-IN-SITU,MASCULINO,PROVEEDOR,1.3010299956639813,stressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,undecided,69.71996186991358,70.54760397385265,866.9990725218474,867.0322668837832,867.0156697028153,r,REally difficult to tell,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,2
004-cdmx-m-31-lic-870.161985163607,1,media,d,baja,CDMX-IN-SITU,MASCULINO,TODAS,2.591064607026499,unstressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,75.93580184798883,77.78580312737532,870.139254241847,870.1847160853677,870.1619851636074,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,39
004-cdmx-m-31-lic-870.635670370073,1,alta,d,baja,CDMX-IN-SITU,MASCULINO,UNIDADES,1.4771212547196624,stressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,68.01020814968629,68.42351564953093,870.6207043836782,870.6506363564673,870.6356703700728,d,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,3
004-cdmx-m-31-lic-870.695534315651,1,baja,d,media,CDMX-IN-SITU,MASCULINO,UNIDADES,1.4771212547196624,unstressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,67.48864652783188,68.42351564953093,870.6805683292564,870.7105003020456,870.695534315651,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,3
004-cdmx-m-31-lic-874.883529041489,3.557334752304584,baja,d,media,CDMX-IN-SITU,MASCULINO,COMPUTADORA,1.3010299956639813,stressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,undecided,66.94964820059785,69.50698295290243,874.8685630550943,874.8984950278834,874.8835290414888,r,Creaky,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,2
004-cdmx-m-31-lic-875.15266618133,1,media,d,media,CDMX-IN-SITU,MASCULINO,PODEMOS,2.146128035678238,stressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,69.0125104517429,70.86852661684597,875.1339041506707,875.1714282119893,875.15266618133,m,Great example of deleted verb,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,14
004-cdmx-m-31-lic-877.977382922665,3.3298126582583762,baja,d,baja,CDMX-IN-SITU,MASCULINO,FRENADAS,1,unstressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,69.67378067131577,72.00359332957414,877.9558284064728,877.9989374388564,877.9773829226647,s,Great example of an approximant with a clear intensity dip,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,1
004-cdmx-m-31-lic-883.855088361683,7.493709461845228,alta,d,baja,CDMX-IN-SITU,MASCULINO,VELOCIDAD,1.3010299956639813,stressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,65.63622907848082,72.12993854032605,883.8368751007508,883.8733016226145,883.8550883616826,d,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,2
004-cdmx-m-31-lic-886.609728442751,1,media,d,media,CDMX-IN-SITU,MASCULINO,PODERLOS,1,stressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,66.81281559823346,68.78042252647347,886.5947624563566,886.6246944291457,886.6097284427512,r,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,1
004-cdmx-m-31-lic-891.100170203265,1,media,d,media,CDMX-IN-SITU,MASCULINO,TODOS,3.110589710299249,unstressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,79.21917323356266,79.67654801481024,891.0821297891694,891.1182106173604,891.100170203265,s,Really cool example of deletion,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,129
004-cdmx-m-31-lic-906.888328231107,1,media,d,media,CDMX-IN-SITU,MASCULINO,TODO,3.392696953259666,unstressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,72.94559641890213,74.38699729146536,906.8471960869689,906.9294603752444,906.8883282311067,e,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,247
004-cdmx-m-31-lic-907.323468507534,1,media,d,baja,CDMX-IN-SITU,MASCULINO,TODAS,2.591064607026499,unstressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,69.51928397655865,70.9902597615627,907.299749141651,907.3471878734174,907.3234685075342,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,39
004-cdmx-m-31-lic-907.970770639857,1,media,d,media,CDMX-IN-SITU,MASCULINO,TODO,3.392696953259666,unstressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,68.33876029052166,70.93831695746441,907.9558046534628,907.9857366262519,907.9707706398574,e,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,247
004-cdmx-m-31-lic-910.934508140891,1,media,d,media,CDMX-IN-SITU,MASCULINO,PUEDES,2.7993405494535817,unstressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,71.69489684615505,71.77118319788754,910.9289008300933,910.9401154516885,910.9345081408909,s,"Sounds like pues, great example of weakening",mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,63
004-cdmx-m-31-lic-918.542412834919,2.2833985795192433,baja,d,media,CDMX-IN-SITU,MASCULINO,EMPLEADOS,1.6020599913279625,unstressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,70.81913611108075,72.1025346906,918.5269927302254,918.5578329396124,918.5424128349189,s,Barely visible dip,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,4
004-cdmx-m-31-lic-921.595656722284,3.0498567948159376,alta,d,media,CDMX-IN-SITU,MASCULINO,REPARTIDORES,1,stressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,69.9195836706621,71.96944046547804,921.5742788498682,921.6170345946999,921.595656722284,r,Barely visible,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,1
004-cdmx-m-31-lic-923.552166127834,3.161771147980204,alta,d,baja,CDMX-IN-SITU,MASCULINO,COMUNIDADES,1.3010299956639813,stressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,66.4289678960222,68.5907390440024,923.5395496785394,923.5647825771287,923.552166127834,d,Barely visible,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,2
004-cdmx-m-31-lic-923.660783058769,2.8062344844841647,baja,d,media,CDMX-IN-SITU,MASCULINO,COMUNIDADES,1.3010299956639813,unstressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,66.78450455951824,68.5907390440024,923.6308510859802,923.6907150315584,923.6607830587693,s,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,2
004-cdmx-m-31-lic-926.253340073819,1,media,d,media,CDMX-IN-SITU,MASCULINO,PODEMOS,2.146128035678238,stressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,79.88243992707329,80.26443275719744,926.2375695122004,926.2691106354371,926.2533400738187,m,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,14
004-cdmx-m-31-lic-929.911262095102,5.286604293046736,alta,d,baja,CDMX-IN-SITU,MASCULINO,SEGURIDAD,2.204119982655925,stressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,undecided,65.03629705034623,69.32290134339297,929.8975942750329,929.9249299151713,929.9112620951021,d,Creaky and devoiced,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,16
004-cdmx-m-31-lic-941.940091991114,5.528020148300769,media,d,alta,CDMX-IN-SITU,MASCULINO,PRODUCTO,1.9542425094393248,stressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,68.93077826283637,73.45879841113714,941.9260737141201,941.9541102681081,941.9400919911141,k,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,9
004-cdmx-m-31-lic-943.407749159562,6.523967779104197,media,d,alta,CDMX-IN-SITU,MASCULINO,PEDIDO,1.3010299956639813,stressed,medial,maybe,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,70.11902834977793,75.64299612888213,943.3902263133197,943.4252720058048,943.4077491595622,d,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,2
004-cdmx-m-31-lic-943.570333137346,10.4822774187341,alta,d,media,CDMX-IN-SITU,MASCULINO,PEDIDO,1.3010299956639813,unstressed,medial,maybe,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,66.16071871014803,75.64299612888213,943.540544298734,943.6001219759587,943.5703331373463,a,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,2
004-cdmx-m-31-lic-943.950111504199,1,alta,d,baja,CDMX-IN-SITU,MASCULINO,UNIDAD,1.4771212547196624,stressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,65.56267316442748,67.72068147916752,943.9402987103026,943.9599242980943,943.9501115041985,d,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,3
004-cdmx-m-31-lic-947.983990918084,1,baja,d,media,CDMX-IN-SITU,MASCULINO,EMPLEADOS,1.6020599913279625,unstressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,65.33814073078682,71.79773196874842,947.9690249316892,947.9989569044783,947.9839909180837,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,4
004-cdmx-m-31-lic-954.753387726845,8.180578670403833,alta,d,baja,CDMX-IN-SITU,MASCULINO,UNIDADES,1.4771212547196624,stressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,64.05504101923044,71.23561968963428,954.7350923996648,954.7716830540261,954.7533877268454,d,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,3
004-cdmx-m-31-lic-954.88475226361,1.9754734114331285,baja,d,media,CDMX-IN-SITU,MASCULINO,UNIDADES,1.4771212547196624,unstressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,70.26014627820115,71.23561968963428,954.8245079738465,954.8497265137477,954.8371172437971,s,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,3
004-cdmx-m-31-lic-973.429770066745,1,baja,d,baja,CDMX-IN-SITU,MASCULINO,NADA,3.0170333392987803,unstressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,64.25737703568119,66.80224913701966,973.4148040803507,973.4447360531398,973.4297700667453,e,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,104
004-cdmx-m-31-lic-973.930016711406,1,baja,d,media,CDMX-IN-SITU,MASCULINO,ESTIPULADO,1,unstressed,medial,maybe,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,70.82449411057004,70.931427166914915,973.9166993482617,973.9433340745504,973.9300167114061,d,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,1
004-cdmx-m-31-lic-974.425410449595,11.120457021780616,alta,d,baja,CDMX-IN-SITU,MASCULINO,SEGURIDAD,2.204119982655925,stressed,medial,no,yes,hay,weak_formants,004-cdmx-m-31-lic,valid,53.013812412150344,63.13426943393096,974.4025591823915,974.4482617167989,974.4254104495952,d,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,16
004-cdmx-m-31-lic-977.718738072308,4.3371768892727545,media,d,media,CDMX-IN-SITU,MASCULINO,TODO,3.392696953259666,unstressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,65.76404701949515,69.1012239087679,977.6931547167935,977.7443214278219,977.7187380723077,e,Hard to see ,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,247
004-cdmx-m-31-lic-989.709032834102,1,media,d,media,CDMX-IN-SITU,MASCULINO,TODO,3.392696953259666,unstressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,67.51661488628561,68.37060806910273,989.6988695832815,989.7191960849228,989.7090328341021,e,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,247
004-cdmx-m-31-lic-990.078751611508,18.372510338492937,media,d,alta,CDMX-IN-SITU,MASCULINO,PRODUCTO,1.9542425094393248,stressed,medial,no,yes,no_hay,weak_formants,004-cdmx-m-31-lic,valid,53.39119265558546,70.7637029940784,990.0535187129183,990.1039845100969,990.0787516115076,k,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,9
004-cdmx-m-31-lic-991.488768081673,1,media,d,media,CDMX-IN-SITU,MASCULINO,TODO,3.392696953259666,unstressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,75.55793668682458,76.61450903857012,991.4747498046789,991.502786358667,991.488768081673,e,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,247
004-cdmx-m-31-lic-999.933955920732,10.652242587993776,baja,d,media,CDMX-IN-SITU,MASCULINO,COORDINADOR,1,stressed,medial,no,yes,no_hay,weak_formants,004-cdmx-m-31-lic,valid,59.08754357171858,68.73978615971235,999.9083832633128,999.9595285781506,999.9339559207317,r,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,1
004-cdmx-m-31-lic-1023.14988125413,1,media,d,media,CDMX-IN-SITU,MASCULINO,PUEDO,2.414973347970818,unstressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,73.3442795329447,73.61575479210792,1023.1400684602309,1023.1596940480225,1023.1498812541267,k,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,26
004-cdmx-m-31-lic-1068.03848570454,1,media,d,alta,CDMX-IN-SITU,MASCULINO,PRODUCTO,1.9542425094393248,stressed,medial,no,elidida,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,70.80023205489863,72.97580828359716,1068.0227151429197,1068.0542562661562,1068.0384857045378,k,,mc,Tue Dec 11 13:16:27 2018,75HZ,6.0.40,OSX,9
004-cdmx-m-31-lic-1069.85303746227,8.118347151238048,baja,d,media,CDMX-IN-SITU,MASCULINO,TOCADO,1.845098040014257,unstressed,medial,yes,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,undecided,61.002728928075776,68.12107607931382,1069.839421472886,1069.8666534516506,1069.8530374622683,sil,Creaky voice and reduced voice,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,7
004-cdmx-m-31-lic-1073.32374076727,5.160465141152784,baja,d,media,CDMX-IN-SITU,MASCULINO,OPERADORES,1.3010299956639813,stressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,69.54923159924715,73.70969674039993,1073.3083206625784,1073.3391608719653,1073.3237407672718,r,,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,2
004-cdmx-m-31-lic-1077.78144414459,3.405529206921699,alta,d,media,CDMX-IN-SITU,MASCULINO,PIDEN,1.845098040014257,unstressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,68.01080649365761,70.41633570057931,1077.7670754106691,1077.795812878507,1077.781444144588,n,The pues to the left of here is a good example of pss,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,7
004-cdmx-m-31-lic-1079.30117294108,1.1781478990659053,alta,d,media,CDMX-IN-SITU,MASCULINO,PIDEN,1.845098040014257,unstressed,medial,no,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,68.86729374282876,69.04544164189467,1079.2917106041127,1079.3106352780546,1079.3011729410837,n,Barely observable,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,7
004-cdmx-m-31-lic-1092.40925196914,3.7659590097606426,baja,d,media,CDMX-IN-SITU,MASCULINO,PESADO,2,unstressed,medial,maybe,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,undecided,58.059610627452805,60.82556963721345,1092.399140549003,1092.41936338927,1092.4092519691367,sp,Weird voice quality but it does seem like there is a dip in intensity,mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,10
004-cdmx-m-31-lic-1093.58512257379,9.990787900636988,baja,d,media,CDMX-IN-SITU,MASCULINO,PESADO,2,unstressed,medial,maybe,yes,no_hay,formantes_fuertes,004-cdmx-m-31-lic,valid,55.77424439823574,64.76503229887273,1093.5784638922166,1093.591781255361,1093.5851225737888,sil,"Weak vowels, creaky voice quality",mc,Tue Aug 21 15:45:06 2018,75HZ,6.0.40,OSX,10
